Date,Open,High,Low,Close,Adj Close,Volume
7/19/77,589.590027,589.590027,589.590027,589.590027,589.590027,0
7/20/77,589.27002,589.27002,589.27002,589.27002,589.27002,0
7/21/77,588.320007,588.320007,588.320007,588.320007,588.320007,0
7/22/77,589.059998,589.059998,589.059998,589.059998,589.059998,0
7/25/77,584.619995,584.619995,584.619995,584.619995,584.619995,0
7/26/77,581.23999,581.23999,581.23999,581.23999,581.23999,0
7/27/77,571.830017,571.830017,571.830017,571.830017,571.830017,0
7/28/77,572.359985,572.359985,572.359985,572.359985,572.359985,0
7/29/77,572.25,572.25,572.25,572.25,572.25,0
8/1/77,573.840027,573.840027,573.840027,573.840027,573.840027,0
8/2/77,570.23999,570.23999,570.23999,570.23999,570.23999,0
8/3/77,569.080017,569.080017,569.080017,569.080017,569.080017,0
8/4/77,571.190002,571.190002,571.190002,571.190002,571.190002,0
8/5/77,571.400024,571.400024,571.400024,571.400024,571.400024,0
8/8/77,567.390015,567.390015,567.390015,567.390015,567.390015,0
8/9/77,567.48999,567.48999,567.48999,567.48999,567.48999,0
8/10/77,571.929993,571.929993,571.929993,571.929993,571.929993,0
8/11/77,568.549988,568.549988,568.549988,568.549988,568.549988,0
8/12/77,566.859985,566.859985,566.859985,566.859985,566.859985,0
8/15/77,568.130005,568.130005,568.130005,568.130005,568.130005,0
8/16/77,566.01001,566.01001,566.01001,566.01001,566.01001,0
8/17/77,565.799988,565.799988,565.799988,565.799988,565.799988,0
8/18/77,565.47998,565.47998,565.47998,565.47998,565.47998,0
8/19/77,564.429993,564.429993,564.429993,564.429993,564.429993,0
8/22/77,565.590027,565.590027,565.590027,565.590027,565.590027,0
8/23/77,564.849976,564.849976,564.849976,564.849976,564.849976,0
8/24/77,562.72998,562.72998,562.72998,562.72998,562.72998,0
8/25/77,556.919983,556.919983,556.919983,556.919983,556.919983,0
8/26/77,556.179993,556.179993,556.179993,556.179993,556.179993,0
8/29/77,560.830017,560.830017,560.830017,560.830017,560.830017,0
8/30/77,557.97998,557.97998,557.97998,557.97998,557.97998,0
8/31/77,559.669983,559.669983,559.669983,559.669983,559.669983,0
9/1/77,560.299988,560.299988,560.299988,560.299988,560.299988,0
9/2/77,563.900024,563.900024,563.900024,563.900024,563.900024,0
9/6/77,565.059998,565.059998,565.059998,565.059998,565.059998,0
9/7/77,566.650024,566.650024,566.650024,566.650024,566.650024,0
9/8/77,562.72998,562.72998,562.72998,562.72998,562.72998,0
9/9/77,557.659973,557.659973,557.659973,557.659973,557.659973,0
9/12/77,555.539978,555.539978,555.539978,555.539978,555.539978,0
9/13/77,555.76001,555.76001,555.76001,555.76001,555.76001,0
9/14/77,558.190002,558.190002,558.190002,558.190002,558.190002,0
9/15/77,559.77002,559.77002,559.77002,559.77002,559.77002,0
9/16/77,558.190002,558.190002,558.190002,558.190002,558.190002,0
9/19/77,554.909973,554.909973,554.909973,554.909973,554.909973,0
9/20/77,555.02002,555.02002,555.02002,555.02002,555.02002,0
9/21/77,550.679993,550.679993,550.679993,550.679993,550.679993,0
9/22/77,550.679993,550.679993,550.679993,550.679993,550.679993,0
9/23/77,550.570007,550.570007,550.570007,550.570007,550.570007,0
9/26/77,551.950012,551.950012,551.950012,551.950012,551.950012,0
9/27/77,551.099976,551.099976,551.099976,551.099976,551.099976,0
9/28/77,551.309998,551.309998,551.309998,551.309998,551.309998,0
9/29/77,554.48999,554.48999,554.48999,554.48999,554.48999,0
9/30/77,558.400024,558.400024,558.400024,558.400024,558.400024,0
10/3/77,559.77002,559.77002,559.77002,559.77002,559.77002,0
10/4/77,556.179993,556.179993,556.179993,556.179993,556.179993,0
10/5/77,554.380005,554.380005,554.380005,554.380005,554.380005,0
10/6/77,556.280029,556.280029,556.280029,556.280029,556.280029,0
10/7/77,556.070007,556.070007,556.070007,556.070007,556.070007,0
10/10/77,555.119995,555.119995,555.119995,555.119995,555.119995,0
10/11/77,550.789978,550.789978,550.789978,550.789978,550.789978,0
10/12/77,545.289978,545.289978,545.289978,545.289978,545.289978,0
10/13/77,541.590027,541.590027,541.590027,541.590027,541.590027,0
10/14/77,541.799988,541.799988,541.799988,541.799988,541.799988,0
10/17/77,541.27002,541.27002,541.27002,541.27002,541.27002,0
10/18/77,541.27002,541.27002,541.27002,541.27002,541.27002,0
10/19/77,535.559998,535.559998,535.559998,535.559998,535.559998,0
10/20/77,536.929993,536.929993,536.929993,536.929993,536.929993,0
10/21/77,535.140015,535.140015,535.140015,535.140015,535.140015,0
10/24/77,531.219971,531.219971,531.219971,531.219971,531.219971,0
10/25/77,527.210022,527.210022,527.210022,527.210022,527.210022,0
10/26/77,533.02002,533.02002,533.02002,533.02002,533.02002,0
10/27/77,534.929993,534.929993,534.929993,534.929993,534.929993,0
10/28/77,536.830017,536.830017,536.830017,536.830017,536.830017,0
10/31/77,535.559998,535.559998,535.559998,535.559998,535.559998,0
11/1/77,530.059998,530.059998,530.059998,530.059998,530.059998,0
11/2/77,526.359985,526.359985,526.359985,526.359985,526.359985,0
11/3/77,526.570007,526.570007,526.570007,526.570007,526.570007,0
11/4/77,531.539978,531.539978,531.539978,531.539978,531.539978,0
11/7/77,535.77002,535.77002,535.77002,535.77002,535.77002,0
11/8/77,536.929993,536.929993,536.929993,536.929993,536.929993,0
11/9/77,539.679993,539.679993,539.679993,539.679993,539.679993,0
11/10/77,549.940002,549.940002,549.940002,549.940002,549.940002,0
11/11/77,557.23999,557.23999,557.23999,557.23999,557.23999,0
11/14/77,553.75,553.75,553.75,553.75,553.75,0
11/15/77,557.450012,557.450012,557.450012,557.450012,557.450012,0
11/16/77,555.440002,555.440002,555.440002,555.440002,555.440002,0
11/17/77,554.059998,554.059998,554.059998,554.059998,554.059998,0
11/18/77,555.22998,555.22998,555.22998,555.22998,555.22998,0
11/21/77,555.02002,555.02002,555.02002,555.02002,555.02002,0
11/22/77,559.77002,559.77002,559.77002,559.77002,559.77002,0
11/23/77,562.419983,562.419983,562.419983,562.419983,562.419983,0
11/25/77,563.900024,563.900024,563.900024,563.900024,563.900024,0
11/28/77,560.619995,560.619995,560.619995,560.619995,560.619995,0
11/29/77,552.369995,552.369995,552.369995,552.369995,552.369995,0
11/30/77,553.640015,553.640015,553.640015,553.640015,553.640015,0
12/1/77,553.429993,553.429993,553.429993,553.429993,553.429993,0
12/2/77,553.429993,553.429993,553.429993,553.429993,553.429993,0
12/5/77,551.099976,551.099976,551.099976,551.099976,551.099976,0
12/6/77,542.75,542.75,542.75,542.75,542.75,0
12/7/77,542.219971,542.219971,542.219971,542.219971,542.219971,0
12/8/77,543.169983,543.169983,543.169983,543.169983,543.169983,0
12/9/77,546.869995,546.869995,546.869995,546.869995,546.869995,0
12/12/77,546.97998,546.97998,546.97998,546.97998,546.97998,0
12/13/77,546.559998,546.559998,546.559998,546.559998,546.559998,0
12/14/77,548.780029,548.780029,548.780029,548.780029,548.780029,0
12/15/77,546.450012,546.450012,546.450012,546.450012,546.450012,0
12/16/77,545.710022,545.710022,545.710022,545.710022,545.710022,0
12/19/77,541.799988,541.799988,541.799988,541.799988,541.799988,0
12/20/77,540.419983,540.419983,540.419983,540.419983,540.419983,0
12/21/77,543.599976,543.599976,543.599976,543.599976,543.599976,0
12/22/77,547.820007,547.820007,547.820007,547.820007,547.820007,0
12/23/77,552.580017,552.580017,552.580017,552.580017,552.580017,0
12/27/77,552.47998,552.47998,552.47998,552.47998,552.47998,0
12/28/77,553.109985,553.109985,553.109985,553.109985,553.109985,0
12/29/77,554.380005,554.380005,554.380005,554.380005,554.380005,0
12/30/77,555.119995,555.119995,555.119995,555.119995,555.119995,0
1/3/78,547.929993,547.929993,547.929993,547.929993,547.929993,0
1/4/78,545.919983,545.919983,545.919983,545.919983,545.919983,0
1/5/78,541.900024,541.900024,541.900024,541.900024,541.900024,0
1/6/78,535.450012,535.450012,535.450012,535.450012,535.450012,0
1/9/78,529.219971,529.219971,529.219971,529.219971,529.219971,0
1/10/78,526.25,526.25,526.25,526.25,526.25,0
1/11/78,523.609985,523.609985,523.609985,523.609985,523.609985,0
1/12/78,524.460022,524.460022,524.460022,524.460022,524.460022,0
1/13/78,524.140015,524.140015,524.140015,524.140015,524.140015,0
1/16/78,522.340027,522.340027,522.340027,522.340027,522.340027,0
1/17/78,525.200012,525.200012,525.200012,525.200012,525.200012,0
1/18/78,529.109985,529.109985,529.109985,529.109985,529.109985,0
1/19/78,526.780029,526.780029,526.780029,526.780029,526.780029,0
1/20/78,525.830017,525.830017,525.830017,525.830017,525.830017,0
1/23/78,522.130005,522.130005,522.130005,522.130005,522.130005,0
1/24/78,522.340027,522.340027,522.340027,522.340027,522.340027,0
1/25/78,523.080017,523.080017,523.080017,523.080017,523.080017,0
1/26/78,518.849976,518.849976,518.849976,518.849976,518.849976,0
1/27/78,518.75,518.75,518.75,518.75,518.75,0
1/30/78,522.869995,522.869995,522.869995,522.869995,522.869995,0
1/31/78,522.450012,522.450012,522.450012,522.450012,522.450012,0
2/1/78,526.469971,526.469971,526.469971,526.469971,526.469971,0
2/2/78,527.840027,527.840027,527.840027,527.840027,527.840027,0
2/3/78,525.72998,525.72998,525.72998,525.72998,525.72998,0
2/6/78,524.880005,524.880005,524.880005,524.880005,524.880005,0
2/7/78,529.530029,529.530029,529.530029,529.530029,529.530029,0
2/8/78,532.390015,532.390015,532.390015,532.390015,532.390015,0
2/9/78,529.849976,529.849976,529.849976,529.849976,529.849976,0
2/10/78,528.789978,528.789978,528.789978,528.789978,528.789978,0
2/13/78,527.630005,527.630005,527.630005,527.630005,527.630005,0
2/14/78,523.080017,523.080017,523.080017,523.080017,523.080017,0
2/15/78,521.710022,521.710022,521.710022,521.710022,521.710022,0
2/16/78,517.47998,517.47998,517.47998,517.47998,517.47998,0
2/17/78,517.059998,517.059998,517.059998,517.059998,517.059998,0
2/21/78,514.830017,514.830017,514.830017,514.830017,514.830017,0
2/22/78,514.830017,514.830017,514.830017,514.830017,514.830017,0
2/23/78,515.26001,515.26001,515.26001,515.26001,515.26001,0
2/24/78,520.119995,520.119995,520.119995,520.119995,520.119995,0
2/27/78,516.099976,516.099976,516.099976,516.099976,516.099976,0
2/28/78,512.090027,512.090027,512.090027,512.090027,512.090027,0
3/1/78,512.719971,512.719971,512.719971,512.719971,512.719971,0
3/2/78,513.880005,513.880005,513.880005,513.880005,513.880005,0
3/3/78,514.619995,514.619995,514.619995,514.619995,514.619995,0
3/6/78,511.450012,511.450012,511.450012,511.450012,511.450012,0
3/7/78,514.090027,514.090027,514.090027,514.090027,514.090027,0
3/8/78,516.73999,516.73999,516.73999,516.73999,516.73999,0
3/9/78,517.47998,517.47998,517.47998,517.47998,517.47998,0
3/10/78,523.190002,523.190002,523.190002,523.190002,523.190002,0
3/13/78,523.820007,523.820007,523.820007,523.820007,523.820007,0
3/14/78,526.039978,526.039978,526.039978,526.039978,526.039978,0
3/15/78,524.98999,524.98999,524.98999,524.98999,524.98999,0
3/16/78,527.419983,527.419983,527.419983,527.419983,527.419983,0
3/17/78,531.330017,531.330017,531.330017,531.330017,531.330017,0
3/20/78,534.710022,534.710022,534.710022,534.710022,534.710022,0
3/21/78,529.219971,529.219971,529.219971,529.219971,529.219971,0
3/22/78,527.52002,527.52002,527.52002,527.52002,527.52002,0
3/23/78,527.210022,527.210022,527.210022,527.210022,527.210022,0
3/27/78,524.77002,524.77002,524.77002,524.77002,524.77002,0
3/28/78,528.26001,528.26001,528.26001,528.26001,528.26001,0
3/29/78,529.429993,529.429993,529.429993,529.429993,529.429993,0
3/30/78,528.159973,528.159973,528.159973,528.159973,528.159973,0
3/31/78,527.099976,527.099976,527.099976,527.099976,527.099976,0
4/3/78,522.77002,522.77002,522.77002,522.77002,522.77002,0
4/4/78,525.090027,525.090027,525.090027,525.090027,525.090027,0
4/5/78,529.640015,529.640015,529.640015,529.640015,529.640015,0
4/6/78,530.700012,530.700012,530.700012,530.700012,530.700012,0
4/7/78,533.02002,533.02002,533.02002,533.02002,533.02002,0
4/10/78,534.820007,534.820007,534.820007,534.820007,534.820007,0
4/11/78,533.659973,533.659973,533.659973,533.659973,533.659973,0
4/12/78,533.22998,533.22998,533.22998,533.22998,533.22998,0
4/13/78,538.309998,538.309998,538.309998,538.309998,538.309998,0
4/14/78,549.200012,549.200012,549.200012,549.200012,549.200012,0
4/17/78,557.130005,557.130005,557.130005,557.130005,557.130005,0
4/18/78,551.530029,551.530029,551.530029,551.530029,551.530029,0
4/19/78,553.530029,553.530029,553.530029,553.530029,553.530029,0
4/20/78,557.549988,557.549988,557.549988,557.549988,557.549988,0
4/21/78,556.710022,556.710022,556.710022,556.710022,556.710022,0
4/24/78,564.210022,564.210022,564.210022,564.210022,564.210022,0
4/25/78,568.969971,568.969971,568.969971,568.969971,568.969971,0
4/26/78,569.710022,569.710022,569.710022,569.710022,569.710022,0
4/27/78,564.640015,564.640015,564.640015,564.640015,564.640015,0
4/28/78,569.919983,569.919983,569.919983,569.919983,569.919983,0
5/1/78,574.789978,574.789978,574.789978,574.789978,574.789978,0
5/2/78,572.880005,572.880005,572.880005,572.880005,572.880005,0
5/3/78,568.02002,568.02002,568.02002,568.02002,568.02002,0
5/4/78,566.75,566.75,566.75,566.75,566.75,0
5/5/78,570.659973,570.659973,570.659973,570.659973,570.659973,0
5/8/78,569.080017,569.080017,569.080017,569.080017,569.080017,0
5/9/78,567.599976,567.599976,567.599976,567.599976,567.599976,0
5/10/78,568.02002,568.02002,568.02002,568.02002,568.02002,0
5/11/78,575,575,575,575,575,0
5/12/78,579.969971,579.969971,579.969971,579.969971,579.969971,0
5/15/78,583.460022,583.460022,583.460022,583.460022,583.460022,0
5/16/78,587.159973,587.159973,587.159973,587.159973,587.159973,0
5/17/78,588.75,588.75,588.75,588.75,588.75,0
5/18/78,583.669983,583.669983,583.669983,583.669983,583.669983,0
5/19/78,581.030029,581.030029,581.030029,581.030029,581.030029,0
5/22/78,586.099976,586.099976,586.099976,586.099976,586.099976,0
5/23/78,580.5,580.5,580.5,580.5,580.5,0
5/24/78,574.789978,574.789978,574.789978,574.789978,574.789978,0
5/25/78,573.52002,573.52002,573.52002,573.52002,573.52002,0
5/26/78,572.460022,572.460022,572.460022,572.460022,572.460022,0
5/30/78,574.150024,574.150024,574.150024,574.150024,574.150024,0
5/31/78,576.47998,576.47998,576.47998,576.47998,576.47998,0
6/1/78,577.219971,577.219971,577.219971,577.219971,577.219971,0
6/2/78,581.869995,581.869995,581.869995,581.869995,581.869995,0
6/5/78,591.809998,591.809998,591.809998,591.809998,591.809998,0
6/6/78,594.140015,594.140015,594.140015,594.140015,594.140015,0
6/7/78,593.289978,593.289978,593.289978,593.289978,593.289978,0
6/8/78,594.23999,594.23999,594.23999,594.23999,594.23999,0
6/9/78,592.969971,592.969971,592.969971,592.969971,592.969971,0
6/12/78,590.969971,590.969971,590.969971,590.969971,590.969971,0
6/13/78,591.179993,591.179993,591.179993,591.179993,591.179993,0
6/14/78,590.859985,590.859985,590.859985,590.859985,590.859985,0
6/15/78,584.830017,584.830017,584.830017,584.830017,584.830017,0
6/16/78,579.440002,579.440002,579.440002,579.440002,579.440002,0
6/19/78,579.02002,579.02002,579.02002,579.02002,579.02002,0
6/20/78,573.309998,573.309998,573.309998,573.309998,573.309998,0
6/21/78,570.030029,570.030029,570.030029,570.030029,570.030029,0
6/22/78,571.719971,571.719971,571.719971,571.719971,571.719971,0
6/23/78,569.919983,569.919983,569.919983,569.919983,569.919983,0
6/26/78,562.419983,562.419983,562.419983,562.419983,562.419983,0
6/27/78,564.109985,564.109985,564.109985,564.109985,564.109985,0
6/28/78,566.539978,566.539978,566.539978,566.539978,566.539978,0
6/29/78,567.700012,567.700012,567.700012,567.700012,567.700012,0
6/30/78,567.390015,567.390015,567.390015,567.390015,567.390015,0
7/3/78,565.27002,565.27002,565.27002,565.27002,565.27002,0
7/5/78,560.409973,560.409973,560.409973,560.409973,560.409973,0
7/6/78,560.409973,560.409973,560.409973,560.409973,560.409973,0
7/7/78,564,564,564,564,564,0
7/10/78,566.219971,566.219971,566.219971,566.219971,566.219971,0
7/11/78,569.919983,569.919983,569.919983,569.919983,569.919983,0
7/12/78,571.929993,571.929993,571.929993,571.929993,571.929993,0
7/13/78,572.25,572.25,572.25,572.25,572.25,0
7/14/78,579.650024,579.650024,579.650024,579.650024,579.650024,0
7/17/78,580.710022,580.710022,580.710022,580.710022,580.710022,0
7/18/78,575.73999,575.73999,575.73999,575.73999,575.73999,0
7/19/78,582.609985,582.609985,582.609985,582.609985,582.609985,0
7/20/78,582.299988,582.299988,582.299988,582.299988,582.299988,0
7/21/78,580.599976,580.599976,580.599976,580.599976,580.599976,0
7/24/78,580.289978,580.289978,580.289978,580.289978,580.289978,0
7/25/78,584.409973,584.409973,584.409973,584.409973,584.409973,0
7/26/78,588.01001,588.01001,588.01001,588.01001,588.01001,0
7/27/78,591.070007,591.070007,591.070007,591.070007,591.070007,0
7/28/78,594.030029,594.030029,594.030029,594.030029,594.030029,0
7/31/78,598.369995,598.369995,598.369995,598.369995,598.369995,0
8/1/78,598.580017,598.580017,598.580017,598.580017,598.580017,0
8/2/78,611.369995,611.369995,611.369995,611.369995,611.369995,0
8/3/78,614.549988,614.549988,614.549988,614.549988,614.549988,0
8/4/78,616.869995,616.869995,616.869995,616.869995,616.869995,0
8/7/78,615.390015,615.390015,615.390015,615.390015,615.390015,0
8/8/78,618.25,618.25,618.25,618.25,618.25,0
8/9/78,621.210022,621.210022,621.210022,621.210022,621.210022,0
8/10/78,616.869995,616.869995,616.869995,616.869995,616.869995,0
8/11/78,618.880005,618.880005,618.880005,618.880005,618.880005,0
8/14/78,619.200012,619.200012,619.200012,619.200012,619.200012,0
8/15/78,618.349976,618.349976,618.349976,618.349976,618.349976,0
8/16/78,623.109985,623.109985,623.109985,623.109985,623.109985,0
8/17/78,626.070007,626.070007,626.070007,626.070007,626.070007,0
8/18/78,624.47998,624.47998,624.47998,624.47998,624.47998,0
8/21/78,619.200012,619.200012,619.200012,619.200012,619.200012,0
8/22/78,621.309998,621.309998,621.309998,621.309998,621.309998,0
8/23/78,625.119995,625.119995,625.119995,625.119995,625.119995,0
8/24/78,626.599976,626.599976,626.599976,626.599976,626.599976,0
8/25/78,626.179993,626.179993,626.179993,626.179993,626.179993,0
8/28/78,620.679993,620.679993,620.679993,620.679993,620.679993,0
8/29/78,617.289978,617.289978,617.289978,617.289978,617.289978,0
8/30/78,618.349976,618.349976,618.349976,618.349976,618.349976,0
8/31/78,616.97998,616.97998,616.97998,616.97998,616.97998,0
9/1/78,618.98999,618.98999,618.98999,618.98999,618.98999,0
9/5/78,622.900024,622.900024,622.900024,622.900024,622.900024,0
9/6/78,628.5,628.5,628.5,628.5,628.5,0
9/7/78,629.140015,629.140015,629.140015,629.140015,629.140015,0
9/8/78,636.960022,636.960022,636.960022,636.960022,636.960022,0
9/11/78,638.440002,638.440002,638.440002,638.440002,638.440002,0
9/12/78,638.440002,638.440002,638.440002,638.440002,638.440002,0
9/13/78,635.059998,635.059998,635.059998,635.059998,635.059998,0
9/14/78,627.76001,627.76001,627.76001,627.76001,627.76001,0
9/15/78,621.840027,621.840027,621.840027,621.840027,621.840027,0
9/18/78,615.809998,615.809998,615.809998,615.809998,615.809998,0
9/19/78,611.580017,611.580017,611.580017,611.580017,611.580017,0
9/20/78,606.090027,606.090027,606.090027,606.090027,606.090027,0
9/21/78,606.51001,606.51001,606.51001,606.51001,606.51001,0
9/22/78,606.609985,606.609985,606.609985,606.609985,606.609985,0
9/25/78,606.719971,606.719971,606.719971,606.719971,606.719971,0
9/26/78,611.27002,611.27002,611.27002,611.27002,611.27002,0
9/27/78,605.97998,605.97998,605.97998,605.97998,605.97998,0
9/28/78,607.669983,607.669983,607.669983,607.669983,607.669983,0
9/29/78,610.950012,610.950012,610.950012,610.950012,610.950012,0
10/2/78,613.059998,613.059998,613.059998,613.059998,613.059998,0
10/3/78,611.159973,611.159973,611.159973,611.159973,611.159973,0
10/4/78,613.590027,613.590027,613.590027,613.590027,613.590027,0
10/5/78,615.289978,615.289978,615.289978,615.289978,615.289978,0
10/6/78,616.869995,616.869995,616.869995,616.869995,616.869995,0
10/9/78,622.789978,622.789978,622.789978,622.789978,622.789978,0
10/10/78,622.159973,622.159973,622.159973,622.159973,622.159973,0
10/11/78,626.919983,626.919983,626.919983,626.919983,626.919983,0
10/12/78,624.47998,624.47998,624.47998,624.47998,624.47998,0
10/13/78,623.109985,623.109985,623.109985,623.109985,623.109985,0
10/16/78,611.159973,611.159973,611.159973,611.159973,611.159973,0
10/17/78,601.539978,601.539978,601.539978,601.539978,601.539978,0
10/18/78,596.359985,596.359985,596.359985,596.359985,596.359985,0
10/19/78,589.059998,589.059998,589.059998,589.059998,589.059998,0
10/20/78,579.02002,579.02002,579.02002,579.02002,579.02002,0
10/23/78,579.330017,579.330017,579.330017,579.330017,579.330017,0
10/24/78,575.849976,575.849976,575.849976,575.849976,575.849976,0
10/25/78,574.580017,574.580017,574.580017,574.580017,574.580017,0
10/26/78,565.47998,565.47998,565.47998,565.47998,565.47998,0
10/27/78,555.330017,555.330017,555.330017,555.330017,555.330017,0
10/30/78,556.710022,556.710022,556.710022,556.710022,556.710022,0
10/31/78,546.340027,546.340027,546.340027,546.340027,546.340027,0
11/1/78,568.76001,568.76001,568.76001,568.76001,568.76001,0
11/2/78,562.52002,562.52002,562.52002,562.52002,562.52002,0
11/3/78,565.590027,565.590027,565.590027,565.590027,565.590027,0
11/6/78,560.719971,560.719971,560.719971,560.719971,560.719971,0
11/7/78,552.159973,552.159973,552.159973,552.159973,552.159973,0
11/8/78,555.02002,555.02002,555.02002,555.02002,555.02002,0
11/9/78,555.330017,555.330017,555.330017,555.330017,555.330017,0
11/10/78,557.450012,557.450012,557.450012,557.450012,557.450012,0
11/13/78,548.039978,548.039978,548.039978,548.039978,548.039978,0
11/14/78,543.070007,543.070007,543.070007,543.070007,543.070007,0
11/15/78,544.76001,544.76001,544.76001,544.76001,544.76001,0
11/16/78,550.789978,550.789978,550.789978,550.789978,550.789978,0
11/17/78,555.539978,555.539978,555.539978,555.539978,555.539978,0
11/20/78,560.830017,560.830017,560.830017,560.830017,560.830017,0
11/21/78,559.97998,559.97998,559.97998,559.97998,559.97998,0
11/22/78,562.950012,562.950012,562.950012,562.950012,562.950012,0
11/24/78,565.059998,565.059998,565.059998,565.059998,565.059998,0
11/27/78,566.330017,566.330017,566.330017,566.330017,566.330017,0
11/28/78,561.780029,561.780029,561.780029,561.780029,561.780029,0
11/29/78,553.849976,553.849976,553.849976,553.849976,553.849976,0
11/30/78,559.23999,559.23999,559.23999,559.23999,559.23999,0
12/1/78,568.549988,568.549988,568.549988,568.549988,568.549988,0
12/4/78,568.130005,568.130005,568.130005,568.130005,568.130005,0
12/5/78,575.630005,575.630005,575.630005,575.630005,575.630005,0
12/6/78,576.369995,576.369995,576.369995,576.369995,576.369995,0
12/7/78,574.150024,574.150024,574.150024,574.150024,574.150024,0
12/8/78,571.619995,571.619995,571.619995,571.619995,571.619995,0
12/11/78,574.26001,574.26001,574.26001,574.26001,574.26001,0
12/12/78,571.299988,571.299988,571.299988,571.299988,571.299988,0
12/13/78,568.02002,568.02002,568.02002,568.02002,568.02002,0
12/14/78,567.809998,567.809998,567.809998,567.809998,567.809998,0
12/15/78,563.690002,563.690002,563.690002,563.690002,563.690002,0
12/18/78,551.950012,551.950012,551.950012,551.950012,551.950012,0
12/19/78,555.969971,555.969971,555.969971,555.969971,555.969971,0
12/20/78,558.609985,558.609985,558.609985,558.609985,558.609985,0
12/21/78,559.23999,559.23999,559.23999,559.23999,559.23999,0
12/22/78,568.549988,568.549988,568.549988,568.549988,568.549988,0
12/26/78,574.789978,574.789978,574.789978,574.789978,574.789978,0
12/27/78,569.919983,569.919983,569.919983,569.919983,569.919983,0
12/28/78,567.599976,567.599976,567.599976,567.599976,567.599976,0
12/29/78,566.960022,566.960022,566.960022,566.960022,566.960022,0
1/2/79,570.23999,570.23999,570.23999,570.23999,570.23999,0
1/3/79,577.01001,577.01001,577.01001,577.01001,577.01001,0
1/4/79,582.080017,582.080017,582.080017,582.080017,582.080017,0
1/5/79,585.890015,585.890015,585.890015,585.890015,585.890015,0
1/8/79,584.090027,584.090027,584.090027,584.090027,584.090027,0
1/9/79,587.159973,587.159973,587.159973,587.159973,587.159973,0
1/10/79,583.98999,583.98999,583.98999,583.98999,583.98999,0
1/11/79,586,586,586,586,586,0
1/12/79,591.179993,591.179993,591.179993,591.179993,591.179993,0
1/15/79,595.409973,595.409973,595.409973,595.409973,595.409973,0
1/16/79,588.530029,588.530029,588.530029,588.530029,588.530029,0
1/17/79,588.320007,588.320007,588.320007,588.320007,588.320007,0
1/18/79,590.119995,590.119995,590.119995,590.119995,590.119995,0
1/19/79,590.539978,590.539978,590.539978,590.539978,590.539978,0
1/22/79,591.280029,591.280029,591.280029,591.280029,591.280029,0
1/23/79,594.97998,594.97998,594.97998,594.97998,594.97998,0
1/24/79,592.869995,592.869995,592.869995,592.869995,592.869995,0
1/25/79,598.679993,598.679993,598.679993,598.679993,598.679993,0
1/26/79,602.599976,602.599976,602.599976,602.599976,602.599976,0
1/29/79,601.119995,601.119995,601.119995,601.119995,601.119995,0
1/30/79,598.469971,598.469971,598.469971,598.469971,598.469971,0
1/31/79,592.02002,592.02002,592.02002,592.02002,592.02002,0
2/1/79,592.130005,592.130005,592.130005,592.130005,592.130005,0
2/2/79,589.909973,589.909973,589.909973,589.909973,589.909973,0
2/5/79,581.659973,581.659973,581.659973,581.659973,581.659973,0
2/6/79,581.450012,581.450012,581.450012,581.450012,581.450012,0
2/7/79,575.950012,575.950012,575.950012,575.950012,575.950012,0
2/8/79,578.809998,578.809998,578.809998,578.809998,578.809998,0
2/9/79,580.179993,580.179993,580.179993,580.179993,580.179993,0
2/12/79,581.97998,581.97998,581.97998,581.97998,581.97998,0
2/13/79,586.419983,586.419983,586.419983,586.419983,586.419983,0
2/14/79,586,586,586,586,586,0
2/15/79,585.570007,585.570007,585.570007,585.570007,585.570007,0
2/16/79,585.469971,585.469971,585.469971,585.469971,585.469971,0
2/20/79,589.380005,589.380005,589.380005,589.380005,589.380005,0
2/21/79,587.690002,587.690002,587.690002,587.690002,587.690002,0
2/22/79,583.669983,583.669983,583.669983,583.669983,583.669983,0
2/23/79,580.289978,580.289978,580.289978,580.289978,580.289978,0
2/26/79,579.22998,579.22998,579.22998,579.22998,579.22998,0
2/27/79,569.710022,569.710022,569.710022,569.710022,569.710022,0
2/28/79,570.23999,570.23999,570.23999,570.23999,570.23999,0
3/1/79,574.150024,574.150024,574.150024,574.150024,574.150024,0
3/2/79,574.890015,574.890015,574.890015,574.890015,574.890015,0
3/5/79,581.130005,581.130005,581.130005,581.130005,581.130005,0
3/6/79,580.289978,580.289978,580.289978,580.289978,580.289978,0
3/7/79,583.880005,583.880005,583.880005,583.880005,583.880005,0
3/8/79,590.119995,590.119995,590.119995,590.119995,590.119995,0
3/9/79,590.119995,590.119995,590.119995,590.119995,590.119995,0
3/12/79,590.75,590.75,590.75,590.75,590.75,0
3/13/79,592.02002,592.02002,592.02002,592.02002,592.02002,0
3/14/79,591.599976,591.599976,591.599976,591.599976,591.599976,0
3/15/79,592.969971,592.969971,592.969971,592.969971,592.969971,0
3/16/79,597.940002,597.940002,597.940002,597.940002,597.940002,0
3/19/79,599.950012,599.950012,599.950012,599.950012,599.950012,0
3/20/79,596.890015,596.890015,596.890015,596.890015,596.890015,0
3/21/79,600.909973,600.909973,600.909973,600.909973,600.909973,0
3/22/79,603.650024,603.650024,603.650024,603.650024,603.650024,0
3/23/79,603.549988,603.549988,603.549988,603.549988,603.549988,0
3/26/79,600.159973,600.159973,600.159973,600.159973,600.159973,0
