price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
149.2899932861328,1.0,1.0,1.0,1.0,1.0,0.9387755102040816,0.0612244897959183,0.9769200159172304,0.9041439933026372,0.5681939642863723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.968363164028194,-2.780428955623253,0.969779576340346,-3.4062853867232445,0.9378413809966476,-2.280477478222535,0.968363164028194,-2.780428955623253,0.9697657821005916,-3.1660127518265617,0.9735814860140568,-2.881837289497469,0.968363164028194,-2.780428955623253,0.5681939642863723,1.6261605817070504,0.0,0.0,0.2587468588404449,0.0,0.0,0.1908609564423157,0.0,0.0,0.3299488011878753,0.0,0.0,0.2587468588404449,0.0,0.0,0.2145131347627639,0.0,0.0,0.2462982661899721,0.0,0.0,0.2587468588404449,0.0,0.0,0.0003840095781872,0.0002664210316019,0.0004058187906082,0.0003840095781872,0.0003054844846157,0.000370257518684,0.0003840095781872,29.19287171015665,29.19287171015665,143.51007757677945,0,0.0,0.0,22.79611503390821,22.79611503390821,0.0,143.51007757677945,0,0.0,3.870308537253425,3.870308537253425,143.51007757677945,0,23.82101778629379,23.82101778629379,143.51007757677945,0,0.0,18.461142391766483,18.461142391766483,143.51007757677945,0,0.0,21.50554582813346,21.50554582813346,143.51007757677945,0,0.0,7.315299710402793,7.315299710402793,143.51007757677945,0,0.0,0.9669423553928894,-2.2723938666665027,0.9476885219833352,-12.418044586252876,0.3312481930647065,0.0023865092240949,0.0005078924289752,0.0001547895711976,31.474160865396804,31.474160865396804,143.51007757677945,0,0.0,10.18519766765003,10.18519766765003,144.37507413378486,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.66999816894531,0.0,0.0,0.0,0.0,0.0,0.1140456182472989,0.8859543817527011,0.062475129327497,0.0447886144830473,0.6020544529049833,1052.0,964.0,0.0,0.0,964.0,0.0,88.0,789.0,964.0,614.0,1140.0,0.0,2016.0,1,1,1,1,0.0692300920497015,1.626348944782891,0.0679333593934034,1.969380599665033,0.0628362199365845,2.2617826312621228,0.0692300920497015,1.626348944782891,0.0680395869248218,1.828708735052886,0.0649152072693984,1.602047312032877,0.0692300920497015,1.626348944782891,0.6020544529049833,1.6600210703256613,,,2.280245051393376,,,2.713235273750863,,,3.1466549211771517,,,2.280245051393376,,,2.526525372182083,,,2.2523319735290155,,,2.280245051393376,,,0.003631266117288,0.0041129032961056,0.0042114380536752,0.003631266117288,0.00390748398459,0.003657530479193,0.003631266117288,276.0532339006928,-775.9467660993073,95.62014446147812,-8,,0.0,351.91747474896925,-612.0825252510308,,95.62014446147812,-6,,40.16463759310182,40.16463759310182,85.91834786504015,0,225.2559823508037,-563.7440176491963,95.62014446147812,-6,,236.13840265504197,-727.861597344958,95.62014446147812,-8,,212.439141324206,-401.560858675794,95.62014446147812,-4,,69.17483699648868,-18.82516300351132,95.62014446147812,0,,0.0705429795040473,1.3439842694080086,0.0947879819806659,-6.311191429779766,1.9761923626017912,0.0408151062134896,0.003220683132925,0.0028570970229457,199.58615887753845,-940.4138411224616,95.62014446147812,-10,,187.99779409683484,187.99779409683484,80.67929464747496,2,,0,,,,,,,,,,-0.3306263612745528,-0.3636056199690943,0.0,-0.2479697709559146,-0.4180219547073407,-0.1604097243744854,-0.2822333931900279,1.2447230394789242,0.0,,,,47.08893263,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,80.67929464747496,0.0,1.0
305.260009765625,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.803921568627451,0.1528054118583366,0.3876098786102972,1.0070493648091037,305.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,305.0,305.0,916.0,0.0,305.0,1,1,1,1,0.1605258764630568,0.7544092763984869,0.1592054603738985,0.9081335166728596,0.2140562331662662,0.6938843499088401,0.1605258764630568,0.7544092763984869,0.1591907173332161,0.844379668481854,0.155717341331975,0.7302509535820781,0.1605258764630568,0.7544092763984869,1.0070493648091037,2.0650159822297818,,,1.7281488525436042,,,1.9319349995551207,,,1.653942589836,,,1.7281488525436042,,,1.8446540539963685,,,1.698138567943175,,,1.7281488525436042,,,0.0058064043476103,0.0070143532078971,0.0054177876367011,0.0058064043476103,0.006837950326741,0.0062450303806588,0.0058064043476103,441.4098679966649,136.4098679966649,298.2742404907702,0,,0.0,600.1778525300615,600.1778525300615,,299.285531962106,2,,51.669637356909774,51.669637356909774,297.9636282478181,0,360.1849253129789,-860.815074687021,318.9875185544491,-3,,413.2333424676991,108.23334246769906,298.9922441414422,0,,362.728048107325,57.72804810732504,297.932940560434,0,,110.61075154183968,110.61075154183968,298.2742404907702,0,,0.161888543812789,0.6269776941795918,0.183625946255319,-6.947280137782711,1.5756144605230966,0.0064884176725499,0.0049010724970254,0.0010189279346924,303.720109582235,-612.279890417765,318.9875185544491,-2,,67.04574696882973,67.04574696882973,291.525356407511,0,,1,,,,,,,,,,0.0,0.0257720776282692,0.0,-0.0266781260773166,0.0,0.0,-0.0122844071562111,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0
250.82000732421875,0.0,0.0,0.0,0.0,0.0,0.4729891956782713,0.5270108043217288,0.4508555511341026,0.6931770615320217,0.7980220670703703,502.0,0.0,251.0,0.0,251.0,0.0,0.0,752.0,752.0,502.0,752.0,0.0,753.0,1,1,1,1,0.4555611978974061,0.0623620263648636,0.4548569994127567,0.0755987622959879,0.5237269751220599,-0.0427808325294336,0.4555611978974061,0.0623620263648636,0.4547480254354909,0.0704562667700362,0.4526950441157413,0.0622507766990113,0.4555611978974061,0.0623620263648636,0.7980220670703703,1.8559886844910485,,,1.039319082943086,,,1.0478616883530054,,,0.9738904878721336,,,1.039319082943086,,,1.0445345620237956,,,1.0392475815547606,,,1.039319082943086,,,0.0024241782571472,0.0024823348363982,0.0020596076173087,0.0024241782571472,0.0025254966171853,0.0025629176522488,0.0024241782571472,184.28895757632816,-317.71104242367187,261.1614306133993,-1,,0.0,212.39911182298823,-38.60088817701177,,261.1614306133993,0,,19.642552610029597,19.642552610029597,237.3355938349095,0,150.37748186712042,-601.6225181328796,261.1614306133993,-2,,152.6216715013462,-599.3783284986538,261.1614306133993,-2,,148.86110407712397,-353.13889592287603,261.1614306133993,-1,,46.18007338824125,46.18007338824125,237.3355938349095,0,,0.4563210079973464,0.0513989430421616,0.4676907203784153,-8.981212326981492,1.0322965782443387,0.0038713994893373,0.0023410656221426,0.0004095752748363,145.07614562484127,-606.9238543751587,261.1614306133993,-2,,26.950169198823065,26.950169198823065,241.10861005947672,0,,1,,,,,,,,,,-6.076597394268664e-05,0.0,0.0,-0.0001215319478853,-0.000155127672724,-6.054936249422138e-05,-8.255785455785565e-05,0.0,0.0,,,,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0
2.8399999141693115,0.0,0.0,0.0,0.0,0.0,0.0416166466586634,0.9583833533413364,0.0740151213688818,0.2555462536626203,0.0483069880024404,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,6.0,1,1,1,1,0.0633710684414115,1.7416012444580529,0.065023181733802,2.037365793030666,0.0740845125614959,1.9884848298215412,0.0633710684414115,1.7416012444580529,0.0648805660328984,1.8973496667846907,0.0695173804542047,1.5189173412081325,0.0633710684414115,1.7416012444580529,0.0483069880024404,1.1062736054231186,,,1.1923151789947142,,,1.228468600256722,,,1.222418789267127,,,1.1923151789947142,,,1.2112187798979075,,,1.1657987595114545,,,1.1923151789947142,,,0.0004739025417024,0.0003671509480042,0.000309864633655,0.0004739025417024,0.0003688516113561,0.0004142139393079,0.0004739025417024,36.02664331536612,36.02664331536612,2.800814993603612,13,,8.402444980810834,31.414994511466613,25.414994511466613,,2.8056090915172405,9,,2.95519025925488,2.95519025925488,2.8052274037363136,1,29.39728984926209,29.39728984926209,2.800814993603612,10,,22.29056617144583,22.29056617144583,2.802956471077324,8,,24.05865216754663,24.05865216754663,2.7915982756801703,9,,9.027741293433316,9.027741293433316,2.800814993603612,3,,0.0618397519096293,1.4880939176182773,0.0466432657628432,-5.966470447188534,1.1621751765105075,0.5473881451385533,0.0005695457871734,0.0085325076202782,35.29482761118141,35.29482761118141,2.794211800700484,13,,561.4414203802173,-54.55857961978268,2.80445944996152,-19,,1,,,,,,,,,,0.6161136504854984,0.5837145995547385,0.061782373725475,0.4739335772965372,0.4499919697559971,0.3244373282000787,0.4498047749919165,-10.568384724161074,0.1421800731889611,,,,0.001760048,2.800814993603612,2.8056090915172405,0.0,0.0,0.0,0.0,0.0,-30.84905394957672,0.0,1.0
185.1300048828125,1.0,1.0,1.0,1.0,1.0,0.9950354609929078,0.0049645390070921,0.981741573033708,0.9915384615384616,0.3241979041947145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.984592590995929,-3.955574366899665,0.98410392288295,-4.660534437945448,0.989475040947385,-5.840534626964211,0.984592590995929,-3.955574366899665,0.9841247510368556,-4.335227126490635,0.9828425069451934,-3.54568477645679,0.984592590995929,-3.955574366899665,0.3241979041947145,1.3821645216153926,,,0.2779748416471496,,,0.2212669179187951,,,0.1510274763877431,,,0.2779748416471496,,,0.2458338020323632,,,0.3174091676134138,,,0.2779748416471496,,,0.0002365962448837,0.0001611693812085,9.538200340945547e-05,0.0002365962448837,0.0001825852020784,0.000259593340209,0.0002365962448837,17.986332155051702,17.986332155051702,176.71501170344965,0,,0.0,13.790336790919437,13.790336790919437,,176.71501170344965,0,,0.9096616288827007,0.9096616288827007,177.0457810059728,0,14.676621828424272,14.676621828424272,176.71501170344965,0,,11.034051102264469,11.034051102264469,176.71501170344965,0,,15.07787470294835,15.07787470294835,176.71501170344965,0,,4.507107478545217,4.507107478545217,176.71501170344965,0,,0.985077911843203,-3.359757993220211,0.9917699450745528,-12.733671983728309,0.3370957574216316,0.0162240159287788,0.0003193898028979,0.0005765349401992,19.792628245043005,19.792628245043005,176.71501170344965,0,,37.9361625127677,37.9361625127677,178.66578228647134,0,,1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111.2699966430664,1.0,1.0,1.0,1.0,1.0,0.9611844737895158,0.0388155262104842,0.9924393155590928,0.9497697781498536,0.5761987028743729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.9854818204367536,-4.0486919825457015,0.9866493423234396,-4.984522067700077,0.9668837012271216,-3.492304424448188,0.9854818204367536,-4.0486919825457015,0.9866191902350264,-4.630322407110365,0.9897318201522816,-4.273583263049149,0.9854818204367536,-4.0486919825457015,0.5761987028743729,1.634165320295051,0.0,0.0,0.1369084444828228,0.0,0.0,0.0864612344424102,0.0,0.0,0.1799307834983038,0.0,0.0,0.1369084444828228,0.0,0.0,0.1028894389477862,0.0,0.0,0.1225919146308178,0.0,0.0,0.1369084444828228,0.0,0.0,0.0002066286618059,0.0001230850241886,0.0002258055259222,0.0002066286618059,0.0001494325697996,0.0001877109113951,0.0002066286618059,15.708160312607069,15.708160312607069,107.48859457593495,0,0.0,0.0,10.531677448606528,10.531677448606528,0.0,107.48859457593495,0,0.0,2.1535154974614987,2.1535154974614987,107.48859457593495,0,12.817662130388586,12.817662130388586,107.48859457593495,0,0.0,9.030559939920364,9.030559939920364,107.48859457593495,0,0.0,10.90275120353249,10.90275120353249,107.48859457593495,0,0.0,3.9362314789262816,3.9362314789262816,107.48859457593495,0,0.0,0.984317906281744,-3.2941653174617933,0.9685654287564348,-12.56752532643895,0.1983205636219841,0.0020863984241913,0.0003085320372523,0.0001378061643234,19.11977107475616,19.11977107475616,107.48859457593495,0,0.0,9.06768468052968,9.06768468052968,108.16533955864996,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.729999542236328,0.0,0.0,0.0,0.0,0.0,0.4473789515806322,0.5526210484193678,0.4082769598089932,0.4951862704060276,0.6604633793395556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,149.0,298.0,168.0,373.0,0.0,1,1,1,1,0.4161883143158562,0.1194450636668201,0.4148486154742549,0.1448914809105877,0.4488885669150375,0.0927284466252381,0.4161883143158562,0.1194450636668201,0.4148606222023034,0.134686400823174,0.4113113305165269,0.1187401901090175,0.4161883143158562,0.1194450636668201,0.6604633793395556,1.7184299967602337,,,1.066805726343292,,,1.0816047883167492,,,1.0514857968575289,,,1.066805726343292,,,1.075645245534627,,,1.0663986828364709,,,1.066805726343292,,,0.0019121602691972,0.0018828583198314,0.00162165890827,0.0019121602691972,0.0019106390940969,0.0019711036718707,0.0019121602691972,145.36473202425285,145.36473202425285,17.935551174040672,8,,35.871102348081344,161.1053549089191,161.1053549089191,,17.96505314199047,9,,15.46581987438976,15.46581987438976,17.88301198807628,1,118.61580119385168,-123.38419880614832,19.782036465946454,-6,,115.4643923070812,-33.5356076929188,19.782036465946454,-2,,114.4869670657124,-183.5130329342876,19.782036465946454,-9,,36.42624105766984,36.42624105766984,17.935551174040672,2,,0.4175452929699608,0.0984890658633471,0.4372930976031831,-8.763562308148552,1.054770356483682,0.0086977601009622,0.0019043388108088,0.000691983131312,118.01212747855008,-49.98787252144993,19.782036465946454,-3,,45.53268621755191,-327.4673137824481,18.43905061461863,-18,,1,,,,,,,,,,0.0017833904042963,0.0029522167369401,0.0001343525752114,-0.0013375428032222,-0.0005668883302093,-0.0019827046050645,-0.000454692004436,-18.0,0.000445847601074,,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-331.9029110631353,0.0,1.0
98.02999877929688,0.0,0.0,0.0,0.0,0.0,0.2152861144457783,0.7847138855542217,0.1746916036609629,0.3482628714943491,0.6436619501511494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,294.0,0.0,294.0,294.0,0.0,1,1,1,1,0.182175572033932,0.6550445383655278,0.1809007180752416,0.78791250935501,0.229156232864985,0.633476298194931,0.182175572033932,0.6550445383655278,0.1808900456510083,0.7325755499622064,0.1775265128291057,0.632270112535785,0.182175572033932,0.6550445383655278,0.6436619501511494,1.7016285675718277,,,1.4165330292845189,,,1.5202017870261553,,,1.4003847046601592,,,1.4165330292845189,,,1.4761343429751757,,,1.399487078205657,,,1.4165330292845189,,,0.0024551173416011,0.0025443549883738,0.0020744761404696,0.0024551173416011,0.0025208630486474,0.0024933377738005,0.0024551173416011,186.6409841261708,186.6409841261708,96.18996792373916,2,,0.0,217.705819444212,217.705819444212,,96.31541054505144,2,,19.78435425514297,19.78435425514297,96.16658776354272,0,152.2967060816448,54.2967060816448,96.18996792373916,1,,152.34165410973284,-141.65834589026716,101.52273741883106,-1,,144.81971885419688,144.81971885419688,96.1151508632481,2,,46.769456279713935,46.769456279713935,96.18996792373916,0,,0.1834863655252946,0.5448403785973303,0.2039292654763308,-7.092653933737076,1.3359322918068122,0.0230439059847067,0.0023428061853573,0.001767873958887,145.184008557014,-148.815991442986,101.52273741883106,-1,,116.32660768703415,-177.67339231296583,97.52619054227549,-2,,1,,,,,,,,,,0.0134088546013283,0.0194001913249408,0.0,0.0067044273006641,-0.0083854208812879,0.0124926717251879,-0.004638297471095,-1.572054369492376,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-195.05238108455097,0.0,1.0
178.49000549316406,1.0,1.0,1.0,1.0,1.0,0.8615446178471389,0.1384553821528611,0.9952248308794268,0.6827124319799079,0.3628513423080813,357.0,0.0,178.0,0.0,178.0,0.0,357.0,357.0,535.0,535.0,357.0,0.0,535.0,1,1,1,1,0.9626551094985693,-2.514930231839771,0.9678323347403404,-3.2852147674475183,0.8208171552859207,-0.8615019922634342,0.9626551094985693,-2.514930231839771,0.967920803795457,-3.059223367351116,0.9822961093047288,-3.498304572718102,0.9626551094985693,-2.514930231839771,0.3628513423080813,1.4208179597287591,,,0.4134057095948882,,,0.3154121875199159,,,0.738903683657064,,,0.4134057095948882,,,0.3414686563495631,,,0.2926672214012455,,,0.4134057095948882,,,0.0003866748899612,0.0002565495691743,0.0005225296809901,0.0003866748899612,0.0002832304375549,0.0002654001709882,0.0003866748899612,29.395491928783237,-327.60450807121674,180.2507494909374,-2,,-360.5014989818748,21.95147078154181,-156.0485292184582,,179.49957289116568,-1,,4.983384535430719,4.983384535430719,169.43587092888728,0,23.986353347648905,-333.0136466523511,180.2507494909374,-2,,17.116278242285603,-517.8837217577144,179.7544511763835,-3,,15.415150947554023,-519.584849052446,179.2675189572762,-3,,7.366073325323489,-349.6339266746765,180.2507494909374,-2,,0.9574447794958224,-1.93924376513764,0.8901309032770384,-12.005926280553922,0.5060469188272305,0.01474465980708,0.0005202669868906,0.0005802783681776,32.24101385285562,-324.7589861471444,180.94582614052896,-2,,38.182481135005496,38.182481135005496,171.18597342358427,0,,0,,,,,,,,,,-0.1976523147194264,-0.1686349385664883,0.0,-0.1976523147194264,-0.4386959817818952,-0.5736625726640804,-0.1175208243945378,0.0,-0.1976523147194264,,,,-7.821406187,-0.0,-0.0,0.0,-0.0,-0.0,-179.2675189572762,-0.0,0.0,-0.0,1.0
