stock,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares
SBUX,99.3000030517578,0,0.2656811825809029,0.7343188174190971,0.5963448549860946,0.3898871709151692,0.524636948037557,2.697631918564801,0,0,0,1589,0,1589,1589,0.0,1.0,1.0,1,0.3698389238622196,0.2469719430460381,0.3792826216267187,0.2273171370819416,0.3752063226675052,0.2357471267374355,0.524636948037557,1.64086790148353,2.697631918564801,6.560694736904164,1.1301007150045492,1.59134259332496,1.3607216541647549,1.1191541756612005,1.5335809202069797,1.32636754793409,1.1238361242800043,1.558093713557612,1.3409649189188082,0.0,0.0104863608512421,0.009960869763996,0.0,0.0,107.60577597255022,0,1,102.2049336470608,1397.4467374365126,-191.55326256348732,107.60577597255022,-2,94.26827692469143,94.26827692469143,102.2049336470608,1
SPSC,172.27999877929688,1,0.4762285257690771,0.523771474230923,0.4080254270957489,0.3100710405348934,0.6450389231337506,2.16552612279582,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.3881933873870224,0.2091551405830576,0.3864946299305544,0.212590605053866,0.3827995095003309,0.2201066512763928,0.6450389231337506,1.7612698765797234,2.16552612279582,6.028588941135183,1.12568207921443,1.4560829571921283,1.2908825182032793,1.1278732028553762,1.4650974818224265,1.2964853423389011,1.1326817868559964,1.485014379424999,1.3088480831404978,0.0,0.0,0.0075856106584655,0.0,0.0,185.39144125367727,0,1,0.0,0.0,0.0,185.39144125367727,0,71.78915728622562,71.78915728622562,174.2006853808898,0
FANG,154.41000366210938,0,0.2393128246104674,0.7606871753895326,0.5876042908224076,0.5014625992478061,0.4933002476268124,0.8779713019548268,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.3738323896378905,0.2386066467604184,0.3853418049774757,0.2149290731150758,0.383946577168932,0.2177670141823103,0.4933002476268124,1.6095312010727851,0.8779713019548268,4.741034120294191,1.1202626346626674,1.4496655201193376,1.2849640773910025,1.107709066664026,1.397219939683398,1.2524645031737118,1.1092062580546709,1.4034044936355323,1.2563053758451015,0.0,0.0,0.0027188916389876,0.0,0.0,166.0878971419694,0,1,0.0,0.0,0.0,166.0878971419694,0,25.73120982654936,25.73120982654936,159.21636949867334,0
MSCI,520.8499755859375,1,0.5065920894926089,0.4934079105073911,0.7854588796185935,0.2381947346427079,1.0032709973108476,5.811764722644791,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.4056126863940504,0.1745885078545616,0.4093665381391471,0.1672830964244719,0.3941419790527737,0.1972195270039954,1.0032709973108476,2.1195019507568205,5.811764722644791,9.674827540984154,1.14013604499201,1.486216166857076,1.313176105924543,1.1338964710520325,1.4617781025349652,1.2978372867934986,1.159684038701129,1.5645451190991757,1.3621145789001523,0.0,0.0,0.009960869763996,0.0,0.0,548.9942166520486,0,1,0.0,0.0,0.0,548.9942166520486,0,94.26827692469143,94.26827692469143,529.1492792760157,0
GH,25.170000076293945,1,0.5366043613707165,0.4633956386292834,0.6101694915254238,0.2742759795570698,0.2812092534412528,2.65796551424455,1863,25,0,1435,0,1435,3323,1.0,1.0,1.0,1,0.4226439511886871,0.1417955706167835,0.4239425868654954,0.1393297324901052,0.4126171242489097,0.1609941247176598,0.2812092534412528,1.3974402068872256,2.65796551424455,6.521028332583914,1.0485945807936388,1.304567077250124,1.176580829021881,1.047729665396417,1.298549300365017,1.1731394828807171,1.0553531163009668,1.3523842543750486,1.2038686853380076,0.0117781551601452,0.009581845072414,0.0096270255541213,1197.774777748907,-665.2252222510931,28.025707432115144,-24,1,77.40546988237487,1276.9080069832885,-158.0919930167115,28.025707432115144,-6,91.10882206062672,66.10882206062672,25.80182329412496,3
META,327.1499938964844,0,0.3803435876947663,0.6196564123052337,0.3690901867302344,0.5449226911826159,0.707905984581857,2.39152093639058,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.4168566358202847,0.1528409666057276,0.4164077674088899,0.1537016541467193,0.4213558613761198,0.1442458737240092,0.707905984581857,1.8241369380278296,2.39152093639058,6.254583754729944,1.0962264361232292,1.3234018425751757,1.2098141393492026,1.0967937323520167,1.3254917013132994,1.211142716832658,1.0905773111614367,1.3027117659692964,1.1966445385653666,0.0,0.0,0.0080648390354165,0.0,0.0,359.7246982145122,0,1,0.0,0.0,0.0,359.7246982145122,0,76.32450755371761,76.32450755371761,340.4793464654352,0
POOL,347.32000732421875,1,0.49460647223332,0.50539352776668,0.77751291219706,0.2724613455913079,0.8133943155932739,3.5113323125196327,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.4317315455381714,0.1246306646187117,0.436200580544295,0.1162621224961137,0.4220425135934142,0.1429391096139138,0.8133943155932739,1.9296252690392468,3.5113323125196327,7.374395130858996,1.0853721832233356,1.2827597326194846,1.18406595792141,1.079418095369515,1.261489713368924,1.1704539043692197,1.0985131326630693,1.330552574355652,1.214532853509361,0.0,0.0,0.009960869763996,0.0,0.0,372.7796867186979,0,1,0.0,0.0,0.0,372.7796867186979,0,94.26827692469143,94.26827692469143,354.47192881952094,0
TPX,40.31999969482422,1,0.5109868158210148,0.4890131841789852,0.6726261422328168,0.3054743000417885,0.4891172499493978,1.318878589282526,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.448430155095273,0.0935734764541215,0.4515016945246648,0.0879182005365982,0.440049299606516,0.1090900421828487,0.4891172499493978,1.6053482033953703,1.318878589282526,5.18194140762189,1.0452876735029195,1.1664269542787855,1.1058573138908527,1.042493313770118,1.1556249101305696,1.0990591119503437,1.0529931785165414,1.196586273997457,1.1247897262569992,0.0,0.0,0.0035051582694058,0.0,0.0,43.26191075614871,0,1,41.02166564123129,0.0,0.0,43.26191075614871,0,33.1723271394993,33.1723271394993,41.02166564123129,1
TEAM,190.9499969482422,1,0.5757271815446339,0.4242728184553661,0.6253114100647733,0.298832271762208,0.7923999771392068,3.670644131887953,191,0,0,382,0,382,573,1.0,1.0,1.0,1,0.452146218395018,0.0867334821653826,0.4530563409875654,0.0850616843050182,0.4417759494508498,0.1058823236397612,0.7923999771392068,1.90863093058518,3.670644131887953,7.533706950227316,1.0576646587553145,1.1914231115791194,1.124543885167217,1.0565223350315442,1.1874076404964604,1.1219649877640023,1.0708373069011206,1.2383965156838903,1.154616911292505,0.0362821402037937,0.0172127051334177,0.009960869763996,3689.697735168727,3498.697735168727,195.78531270329785,18,1,0.0,2293.8213716250293,1911.821371625029,195.78531270329785,10,94.26827692469143,94.26827692469143,195.78531270329785,0
TYL,408.8399963378906,1,0.5633240111865762,0.4366759888134238,0.4513309495431069,0.3944839114082741,0.623504593325844,3.0872793425561267,0,0,0,2453,0,2453,2453,0.0,1.0,1.0,1,0.4624572934925436,0.067864068690708,0.4594382123095565,0.0733737321482042,0.4572743694956585,0.0773300929808817,0.623504593325844,1.7397355467718167,3.0872793425561267,6.95034216089549,1.0382935853664113,1.140622582285027,1.0894580838257193,1.041466134817875,1.1528721188437496,1.0971691268308124,1.043750246581841,1.161749292288499,1.10274976943517,0.0,0.0122915159359499,0.009960869763996,0.0,0.0,434.6710376108905,0,1,0.0,1638.007606881796,-814.9923931182041,434.6710376108905,-2,94.26827692469143,94.26827692469143,416.5096578497096,0
CDW,210.8800048828125,0,0.3168198162205353,0.6831801837794647,0.6158124751688518,0.5528625156707062,0.9647254477776956,0.8025043793316146,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.4489731862187354,0.0925724999706635,0.4591644171086236,0.0738739840334982,0.4579103614021072,0.0761665762761569,0.9647254477776956,2.0809564012236685,0.8025043793316146,4.665567197670978,1.0701937240908272,1.1532465314389198,1.1117201277648734,1.0556291017122823,1.120507161477285,1.0880681315947838,1.057404128301463,1.1244707468454864,1.0909374375734746,0.0,0.0,0.0022106761998582,0.0,0.0,219.8739493916829,0,1,0.0,0.0,0.0,219.8739493916829,0,20.92153006079075,20.92153006079075,213.5042887847664,0
KR,44.27000045776367,1,0.497802636835797,0.5021973631642029,0.8875645609853,0.3192645215211032,0.4675112224423312,1.4246294027591029,0,0,0,443,0,443,443,0.0,1.0,1.0,1,0.4792390081504207,0.0374181816637886,0.4858649605464886,0.0254583325200894,0.4710583495983917,0.0522262739043611,0.4675112224423312,1.583742175888304,1.4246294027591029,5.2876922210984665,1.017353375166342,1.064298144201407,1.0408257596838744,1.0117742772126268,1.0433094728208123,1.0275418750167196,1.024303782520219,1.090871252455076,1.0575875174876477,0.0,0.0040002198702076,0.0035803431789262,0.0,0.0,47.271126955632255,0,1,44.9931684739846,533.0823806228456,90.08238062284556,44.9931684739846,2,33.88386659731278,33.88386659731278,44.9931684739846,1
ABBV,142.38999938964844,1,0.5721134638433879,0.4278865361566121,0.9141835518474374,0.3117425825323861,0.6716829811611715,0.6011834620234568,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.4980445678488841,0.0035198182484457,0.5033334247072071,-0.0060003644974218,0.4866310262875436,0.024077063908812,0.6716829811611715,1.7879139346071444,0.6011834620234568,4.46424628036282,1.0020472816012669,1.0052798912241043,1.0036635864126855,0.996519561780684,0.9910630265955286,0.9937912941881064,1.0140882844614725,1.0366783471405134,1.025383315800993,0.0,0.0,0.001734086241418,0.0,0.0,147.27788108988514,0,1,0.0,0.0,0.0,147.27788108988514,0,16.41114941670674,16.41114941670674,143.41745998659692,0
BBY,70.94000244140625,1,0.7658809428685577,0.2341190571314423,0.9523241954707986,0.2812369410781445,0.3970572793397218,0.3230629948607474,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5130719311006157,-0.0235415452302166,0.5152518317248024,-0.0274724715857659,0.4946512826218031,0.0096285176753018,0.3970572793397218,1.513288232785695,0.3230629948607474,4.186125813200111,0.9902944981592952,0.9668555135476544,0.9785750058534748,0.988683092745247,0.9614291374529076,0.9750561150990772,1.0039969161315494,1.013881340821107,1.008939128476328,0.0,0.0,0.0013107273136861,0.0,0.0,76.31671061868082,0,1,0.0,0.0,0.0,76.31671061868082,0,12.40453979490175,12.40453979490175,73.08510603095156,0
ADUS,87.19999694824219,1,0.6232520974830204,0.3767479025169796,0.5721096543504172,0.3823652319264521,0.4795007854889848,4.496786257967898,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5058620344623612,-0.0105527499413037,0.5046808284593549,-0.0084260450819829,0.4976534478277933,0.0042238636838741,0.4795007854889848,1.5957317389349577,4.496786257967898,8.359849076307261,0.995080498607637,0.9778410621621773,0.986460780384907,0.9960699789421984,0.9822669107821022,0.9891684448621504,1.001975897877704,1.0090094657847266,1.005492681831215,0.0,0.0,0.009960869763996,0.0,0.0,92.462773703112,0,1,88.13079116403038,0.0,0.0,92.462773703112,0,94.26827692469143,94.26827692469143,88.13079116403038,1
MNST,55.150001525878906,1,0.6352377147423093,0.3647622852576907,0.5383392928088995,0.4070204763894693,0.7285664871574904,3.8276578199032505,2923,0,0,3199,0,3199,6122,1.0,1.0,1.0,1,0.5127290234829167,-0.0229233860465111,0.5103373169825295,-0.0186131379577703,0.5053514149585222,-0.0096333745709594,0.7285664871574904,1.8447974406034635,3.8276578199032505,7.690720638242614,0.9860604853763372,0.9543125509018896,0.9701865181391132,0.9886665947717326,0.9627407914798456,0.975703693125789,0.9941181814170286,0.9805396224440884,0.9873289019305586,0.0254508187948328,0.017492567566839,0.009960869763996,2588.210837013009,-334.78916298699096,57.97414798494725,-6,1,112.27715364745283,2331.116754652916,-867.8832453470841,57.97414798494725,-15,94.26827692469143,94.26827692469143,56.13857682372642,2
DOCS,23.25,1,0.6166666666666667,0.3833333333333333,0.4771986970684039,0.4612244897959183,-0.0826062420182926,-6.48492135631153,4720,0,0,1465,0,1465,6185,1.0,1.0,1.0,1,0.5126094892900236,-0.0227079133770699,0.508623408952313,-0.0155255998677356,0.5080184556561331,-0.0144360048045837,-0.0826062420182926,1.0336247114276802,-2.863062818339364,1.0,0.9992492912190464,1.0,0.9996246456095232,0.9994866728556852,1.0,0.9997433364278424,0.9995226898354276,1.0,0.9997613449177138,0.0027850082670561,5.05489993544672e-06,3.6653326082401114e-06,283.2203017149653,-4436.779698285035,27.047475971043948,-164,1,0.0,0.6736324949204188,-1464.3263675050796,27.047475971043948,-54,0.0346881946578192,0.0346881946578192,24.680098703128465,0
QDEL,68.7300033569336,1,0.6735916899720336,0.3264083100279664,0.7485101311084624,0.3376514834935227,0.4544945985008842,2.9358488618313827,3574,69,0,1443,0,1443,5086,1.0,1.0,1.0,1,0.5227076250035844,-0.0409370705175277,0.524020549612137,-0.0433119866033039,0.5100057219927535,-0.018015710812169,0.4544945985008842,1.570725551946857,2.9358488618313827,6.798911680170747,0.9816851644283164,0.9245328983487828,0.9531090313885496,0.9806330048263096,0.9203338503136574,0.9504834275699836,0.9918982260381296,0.9660575800794312,0.9789779030587804,0.0131681515440631,0.0105974081162735,0.0092894815629952,1339.1299040128793,-2234.8700959871207,74.45789912412408,-30,1,0.0,1412.2452590991563,-30.75474090084367,74.45789912412408,0,87.91435298476824,18.914352984768243,70.13087262241154,0
ABNB,126.33999633789062,1,0.5994550408719346,0.4005449591280654,0.5802139037433155,0.4230769230769231,0.1809509228702102,0.4284592774001213,632,0,0,253,0,253,885,1.0,1.0,1.0,1,0.523459542895181,-0.0422970348210153,0.5229710198701707,-0.0414134141008652,0.51738374999563,-0.0313191485898205,0.1809509228702102,1.297181876316183,0.4284592774001213,4.291522095739484,0.9890548983796172,0.9402479940877848,0.964651446233701,0.9892823210212502,0.941458983932541,0.9653706524768956,0.9918840551367836,0.955404210798677,0.9736441329677304,0.0063497563299652,0.0016970757003722,0.0014006313655496,645.7359300732853,13.735930073285315,128.93530783740434,0,1,0.0,226.15785726914615,-26.842142730853823,135.51097327583426,0,13.255379155170894,13.255379155170894,128.93530783740434,0
ASML,683.760009765625,1,0.755892928485817,0.2441070715141829,0.8470401271354787,0.3226076055160886,0.7680139511260233,3.270883594740762,0,0,0,1368,0,1368,1368,0.0,1.0,1.0,1,0.5404882253996748,-0.0732393434612757,0.541833060705799,-0.0756973393410425,0.5242476965172091,-0.0437230018706774,0.7680139511260233,1.884244904571996,3.270883594740762,7.133946413080126,0.954660868365245,0.8659696722803003,0.9103152703227726,0.9531754205124672,0.8617974432803809,0.907486431896424,0.9726804099473472,0.9176770225940608,0.945178716270704,0.0,0.0124861273798114,0.009960869763996,0.0,0.0,729.6601091697053,0,1,0.0,1663.942164270206,295.9421642702061,706.8827642563857,0,94.26827692469143,94.26827692469143,706.8827642563857,0
MCHP,83.44000244140625,1,0.7502996404314822,0.2497003595685177,0.9261025029797376,0.3226076055160886,0.6477894151574727,3.70504022531676,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5490986329343872,-0.0890222840082416,0.5515704813270852,-0.0935746498772722,0.5324347247977917,-0.0585674623234796,0.6477894151574727,1.7640203686034457,3.70504022531676,7.568103043656123,0.9507266916836364,0.835123234022409,0.8929249628530227,0.948273277758019,0.8274639762727551,0.887868627015387,0.9673038358143944,0.8882187972584359,0.9277613165364152,0.0,0.0,0.009960869763996,0.0,0.0,89.05153334883147,0,1,85.00025554776224,0.0,0.0,89.05153334883147,0,94.26827692469143,94.26827692469143,85.00025554776224,1
ETSY,75.80999755859375,1,0.8707735062528948,0.1292264937471051,0.8403129314312011,0.3289409468033187,0.4789690747758812,5.494144961849814,3336,0,0,2502,0,2502,5838,1.0,1.0,1.0,1,0.5643200233146254,-0.1172346892656871,0.5638927044330341,-0.1164363495175061,0.5455343058407872,-0.0824753966260346,0.4789690747758812,1.595200028221854,5.494144961849814,9.357207780189178,0.946723220020488,0.7693925352788765,0.8580578776496823,0.947076246938171,0.7707672854035631,0.858921766170867,0.9622163677318436,0.8315805556526064,0.896898461692225,0.011639606287647,0.0299670786804823,0.009960869763996,1183.685105579753,-2152.3148944202467,83.8209670019677,-26,1,78.70308533482354,3993.510897308357,1491.5108973083566,78.70308533482354,19,94.26827692469143,94.26827692469143,78.70308533482354,1
BAH,125.12999725341795,0,0.3855373551737914,0.6144626448262085,0.7894318633293603,0.6063518595904722,0.9890138542523992,0.8383869785707881,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5373453423047679,-0.0675042923423592,0.549996747007362,-0.090675141709172,0.5462897432957527,-0.0838613113143076,0.9890138542523992,2.105244807698372,0.8383869785707881,4.701449796910152,0.95098942244488,0.9007856683191544,0.9258875453820172,0.9347263604004892,0.8690510447520143,0.9018887025762516,0.939479741471048,0.8782653712839337,0.9088725563774908,0.0,0.0,0.001900511192979,0.0,0.0,132.52434068723707,0,1,0.0,0.0,0.0,132.52434068723707,0,17.986171858787053,17.986171858787053,126.15347748613613,0
LYB,95.0999984741211,1,0.5761086695964842,0.4238913304035158,0.8728645212554629,0.3940660259089009,0.3823824437952002,0.9875584026639064,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5542978584955536,-0.0986098739339271,0.5602091137911553,-0.1095706305552552,0.546462807190898,-0.0841789349522291,0.3823824437952002,1.498613397241173,0.9875584026639064,4.85062122100327,0.9608935310609504,0.8558026137414286,0.9083480724011894,0.95664229634278,0.8411176582605399,0.8988799773016599,0.9665195336684794,0.8755285418011265,0.9210240377348028,0.0,0.0,0.0021890576567222,0.0,0.0,99.9263098850226,0,1,0.0,0.0,0.0,99.9263098850226,0,20.71693519514777,20.71693519514777,96.75517154876924,0
PRI,209.509994506836,1,0.5697163403915302,0.4302836596084698,0.8053237981724275,0.4128708733806936,0.7007063878557621,0.1791932053772741,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5541070573893537,-0.098257188421627,0.5592402818831288,-0.1077695263968395,0.5475805764769922,-0.0862314961010982,0.7007063878557621,1.8169373413017351,0.1791932053772741,4.042256023716638,0.9430136640617952,0.8717558076277913,0.9073847358447932,0.9376722346965428,0.8602495191805721,0.8989608769385574,0.949809978919636,0.8865228229314369,0.9181664009255364,0.0,0.0,0.0010334657660608,0.0,0.0,217.2734812327821,0,1,0.0,0.0,0.0,217.2734812327821,0,9.780575324792498,9.780575324792498,211.8265105825984,0
AAPL,189.9499969482422,1,0.7479025169796244,0.2520974830203756,0.8029400079459674,0.3593815294609277,0.9829477143564178,4.363247051283215,0,0,0,2849,0,2849,2849,0.0,1.0,1.0,1,0.5637633526684985,-0.1161947661386964,0.5647045636362718,-0.1179534497351517,0.5493230367011989,-0.0894351440515564,0.9829477143564178,2.0991786678023905,4.363247051283215,8.226309869622579,0.9174439577688372,0.7828128779354038,0.8501284178521205,0.9162482576129886,0.7799170333634863,0.8480826454882374,0.9358310813531292,0.8282253197343104,0.8820282005437197,0.0,0.0212211529351746,0.009960869763996,0.0,0.0,197.49424262597012,0,1,0.0,2828.0002333114744,-20.9997666885256,197.49424262597012,0,94.26827692469143,94.26827692469143,192.90615913133064,0
VRTS,195.6199951171875,1,0.5577307231322413,0.4422692768677587,0.7612236789829162,0.4563309653155035,0.2257822536820897,0.4372985852102774,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5659677184575085,-0.1203167717917246,0.5709640500499914,-0.1297007144830813,0.5618807010097963,-0.1126827066929894,0.2257822536820897,1.3420132071280626,0.4372985852102774,4.3003614035496405,0.9652253412814504,0.8390323942622161,0.9021288677718332,0.9625645277008168,0.8276256741799931,0.895095100940405,0.967395402556892,0.8484279104667313,0.9079116565118116,0.0,0.0,0.0013171370259601,0.0,0.0,210.1702486351164,0,1,0.0,0.0,0.0,210.1702486351164,0,12.465200414503556,12.465200414503556,200.14743886794483,0
RIVN,16.760000228881836,1,0.5984095427435387,0.4015904572564612,0.597678916827853,0.5063613231552163,-0.5882300317064311,-0.1180063037491561,0,0,0,17,0,17,17,0.0,1.0,1.0,1,0.5650521263441864,-0.1186033742952932,0.5650310872136399,-0.1185640245891646,0.5619405992563966,-0.1127943300627814,-0.1162309534459728,1.0,-0.1180063037491561,3.745056514590208,1.0,0.8550389555326068,0.9275194777663034,1.0,0.8550833834818152,0.9275416917409076,1.0,0.8616227287248239,0.930811364362412,0.0,0.0009948762386827,0.000766051676207,0.0,0.0,19.84190595673389,0,1,0.0,132.580460812159,115.580460812159,17.49406712098585,7,7.2498058163889665,7.2498058163889665,17.49406712098585,0
EME,212.5200042724609,1,0.4730323611666001,0.5269676388333999,0.6015097338100914,0.6330965315503552,0.7436627569346823,1.8248858573746507,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5568085005581381,-0.1032569362366093,0.5613613131819801,-0.1117151166106153,0.562205753726717,-0.1132885493384292,0.7436627569346823,1.8598937103806552,1.8248858573746507,5.687948675714014,0.937936597033656,0.8356907413517979,0.886813669192727,0.9330267658967,0.8234932418591818,0.8782600038779409,0.9321162540281908,0.8212439202400552,0.8766800871341229,0.0,0.0,0.0040029156097961,0.0,0.0,224.578077036646,0,1,0.0,0.0,0.0,224.578077036646,0,37.88303292292561,37.88303292292561,215.4751599076023,0
AAON,62.59999847412109,1,0.749500599280863,0.250499400719137,0.8589590782677791,0.3669034684496448,0.6565701261957486,0.5355721416771186,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5786436155587282,-0.1442448777903628,0.5804858549481756,-0.1477572647991915,0.5639967734990106,-0.116630740162145,0.6565701261957486,1.7728010796417215,0.5355721416771186,4.398634960016482,0.9207295201698495,0.8076155735475498,0.8641725468586997,0.9188797428977472,0.8034245598023828,0.861152151350065,0.9354026571937484,0.8413357719109541,0.8883692145523512,0.0,0.0,0.0014138848089914,0.0,0.0,68.12728510786192,0,1,0.0,0.0,0.0,68.12728510786192,0,13.380807888421476,13.380807888421476,63.72487510494159,0
MDB,415.739990234375,1,0.8301639344262295,0.1698360655737705,0.6666666666666666,0.3957597173144876,0.9612292525372466,4.441750467640608,0,0,0,0,0,0,0,1.0,1.0,1.0,1,0.5792416379607984,-0.145384024678838,0.5760617995404665,-0.1393380538078114,0.5652761120266134,-0.1190223580038246,0.9612292525372466,2.0774602059832192,4.441750467640608,8.304813285979971,0.8991575931479763,0.7350961075240556,0.817126850336016,0.903141106529996,0.7445645668831534,0.8238528367065747,0.9166562579564924,0.777283038343134,0.8469696481498131,0.0311553725112131,0.0217275449083161,0.009960869763996,3168.333145378821,3168.333145378821,435.0383623797778,7,1,0.0,2895.4836835540623,2895.4836835540623,435.0383623797778,7,94.26827692469143,94.26827692469143,435.0383623797778,0
AGM,165.83999633789062,1,0.7195365561326408,0.2804634438673592,0.9046483909415972,0.3710823234433765,0.6887646821424241,0.0486693287910229,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5817244548268271,-0.1501241281564794,0.5848454872316049,-0.1561078770407467,0.5678189073871968,-0.1237868021398885,0.6887646821424241,1.804995635588397,0.0486693287910229,3.9117321471303854,0.9151593910840772,0.8148376806695886,0.8649985358768328,0.911931152182884,0.8082142733079152,0.8600727127453995,0.9295047999552504,0.8446417068747142,0.8870732534149823,0.0,0.0,0.0008727500489138,0.0,0.0,174.81196295940617,0,1,0.0,0.0,0.0,174.81196295940617,0,8.259584277914218,8.259584277914218,168.436538882406,0
UPST,26.76000022888184,1,0.6958904109589041,0.3041095890410958,0.7150537634408602,0.4225806451612903,0.6136045974160266,3.710170512972271,2168,27,107,1338,0,1445,3640,1.0,1.0,1.0,1,0.5799143359633754,-0.1466666024581381,0.5803324270687743,-0.1474643794463845,0.5700040813492725,-0.1278931468243844,0.6136045974160266,1.7298355508619996,3.710170512972271,7.573233331311634,0.9227682473272988,0.7430855114705782,0.8329268793989386,0.9223648986371362,0.7418862520053471,0.8321255753212417,0.9323110139394484,0.7718731655451238,0.8520920897422861,0.0154194480201391,0.0153448862370063,0.009960869763996,1568.07459862884,-599.92540137116,33.915504428211655,-18,1,56.06639802534647,2044.9097177214653,599.9097177214653,28.033199012673236,21,94.26827692469143,67.26827692469143,28.033199012673236,2
CPRT,50.220001220703125,1,0.7489013184178985,0.2510986815821014,0.6158124751688518,0.4452569995821145,1.0628545273345265,3.724739970651733,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5806784020501319,-0.1481249205662171,0.5775563730542917,-0.1421763469598858,0.5709398553942794,-0.1296551297721578,1.0469069943096545,2.163137947755627,3.724739970651733,7.587802788991096,0.8920016897911333,0.7406838618209536,0.8163427758060434,0.8961051024570749,0.7496668678562896,0.8228859851566822,0.9048042095809904,0.7689328964924446,0.8368685530367175,0.0,0.0,0.009960869763996,0.0,0.0,52.57433090997101,0,1,101.65942813401676,0.0,0.0,52.57433090997101,0,94.26827692469143,94.26827692469143,50.829714067008375,2
HD,313.489990234375,1,0.7810627247303236,0.2189372752696764,0.9431863329360348,0.3610530714584204,0.7681763484120235,2.165920940933887,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5918007633828334,-0.1695497882070142,0.594297545316906,-0.1744132574610106,0.5754395374633237,-0.1381580858613794,0.7681763484120235,1.8844073018579963,2.165920940933887,6.028983759273251,0.8981402809033793,0.737411278486016,0.8177757796946976,0.895376868623129,0.7309961379464738,0.8131865032848014,0.9161833169937916,0.7801946478336867,0.8481889824137392,0.0,0.0,0.0049171170165547,0.0,0.0,332.26292541058064,0,1,0.0,0.0,0.0,332.26292541058064,0,46.53490704829189,46.53490704829189,318.52805174359133,0
AMBA,58.709999084472656,1,0.9045145825009988,0.0954854174990011,0.8835915772745332,0.3506059339740911,0.4466836503251006,4.303639189034137,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5961456470413905,-0.1780267975430804,0.5958456745724476,-0.1774394678185033,0.5767725705649114,-0.1406871101604935,0.4466836503251006,1.5629146037710735,4.303639189034137,8.166702007373502,0.9235795935882783,0.6880678171903172,0.8058237053892978,0.9238218558146662,0.6889170247644162,0.8063694402895412,0.9391085839134854,0.7441950623089765,0.8416518231112309,0.0,0.0,0.009960869763996,0.0,0.0,65.75907669043526,0,1,123.1278659554529,0.0,0.0,65.75907669043526,0,94.26827692469143,94.26827692469143,61.56393297772645,2
FAST,59.970001220703125,0,0.5273671594087096,0.4726328405912904,0.788637266587207,0.501044713748433,0.5656116738919784,-1.6601219845515365,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0.5794746417609971,-0.1458281312533073,0.5863601585523083,-0.1590223112937552,0.5783975917002507,-0.1437765232828029,0.5656116738919784,1.6818426273379514,-1.6601219845515365,2.202940833787827,0.9269880668821158,0.8912109991399378,0.9090995330110268,0.9206511306953412,0.881972200875341,0.901311665785341,0.9279773295321836,0.892656239936911,0.9103167847345472,0.0,0.0,8.505918470624478e-05,0.0,0.0,62.76412489783398,0,1,0.0,0.0,0.0,62.76412489783398,0,0.8049882157740418,0.8049882157740418,60.59540513517389,0
